 m n lenL1 lenS1 Hright1 Hleft1 Area1 CosA1 lenL2 lenS2 Hright2 Hleft2 Area2 CosA2 Dcen Datom Dcenp1 Dcenp2 CosL CosS CosN CosO AreaPJ
 1209 2022    1.39256    1.07318    0.25411    1.11883    0.88510    0.84876    1.39547    1.06757    0.24997    1.12844    0.84655    0.65613    1.17919    0.46133   -0.36395    0.64588   -0.12170   -0.91780    0.19774   -0.72743   -0.02499
 1209 2048    1.39256    1.07318    0.25411    1.11883    0.88510    0.84876    1.39126    1.09128    0.26485    1.16551    0.85731    0.61953    1.47924    0.32385    0.29947    0.07103   -0.04485    0.89261   -0.16153   -0.65317    0.00754
 1209 2126    1.39256    1.07318    0.25411    1.11883    0.88510    0.84876    1.40254    1.08595    0.27166    1.13912    0.91629    0.99713    1.81482    0.47829   -0.18286    0.43348    0.92816    0.97251    0.12489    0.55235    0.13066
 1210 1235    1.41422    1.10186    0.25316    1.15301    0.89930    0.99968    1.42885    1.05943    0.28847    1.15236    0.87624    0.90907    0.50940    0.22502    0.43575   -0.20519    0.99373    0.50452   -0.00027   -0.60768   -0.00029
 1210 1297    1.41422    1.10186    0.25316    1.15301    0.89930    0.99968    1.40213    1.09765    0.26897    1.14482    0.92764    0.99607    1.59872    0.31863   -0.15544    0.57338    0.94720    0.81357    0.19615    0.79087    0.20812
 1210 1486    1.41422    1.10186    0.25316    1.15301    0.89930    0.99968    1.41440    1.09358    0.26544    1.13860    0.93127    0.95246    0.54572    0.27650   -0.53081    0.10493   -0.96264   -0.70679    0.01022   -0.43333   -0.01066
 1210 1509    1.41422    1.10186    0.25316    1.15301    0.89930    0.99968    1.41952    1.08225    0.26946    1.13268    0.92663    0.98566    1.58883    0.24323   -0.61325    0.30708   -0.96695   -0.54120   -0.11772    0.04586    0.12502
 1210 1699    1.41422    1.10186    0.25316    1.15301    0.89930    0.99968    1.41488    1.08700    0.27829    1.14201    0.93377    0.98998    1.51220    0.49671   -0.04041   -0.32870   -0.89459   -0.71478    0.11083   -0.90905   -0.10842
 1211 1452    1.40708    1.10447    0.24705    1.13336    0.92730    0.99629    1.41454    1.10935    0.25549    1.14504    0.93761    0.97710    0.62782    0.25016   -0.36453    0.11908   -0.94386   -0.61204    0.11859   -0.95942   -0.12449
 1211 1546    1.40708    1.10447    0.24705    1.13336    0.92730    0.99629    1.42834    1.09793    0.27647    1.16206    0.92697    0.91290    0.49645    0.27838   -0.24765   -0.47796    0.99803    0.90071    0.19056    0.86565    0.21280
 1211 1659    1.40708    1.10447    0.24705    1.13336    0.92730    0.99629    1.40524    1.09877    0.26538    1.14181    0.93124    0.93578    0.52616    0.26896   -0.50786   -0.18950    0.98578    0.90425    0.11385    0.41198    0.12545
 1211 1714    1.40708    1.10447    0.24705    1.13336    0.92730    0.99629    1.42247    1.09963    0.27461    1.14839    0.94965    0.99285    1.59185    0.43385   -0.99292   -0.60989    0.25701    0.12246   -0.13790   -0.14419   -0.14098
 1212 1283    1.42446    1.06672    0.26424    1.12684    0.89391    0.98709    1.40758    1.09421    0.25316    1.13183    0.91787    0.99649    1.31018    0.40679   -0.58218   -0.62375   -0.17975    0.60607   -0.14924   -0.37457    0.02835
 1212 1376    1.42446    1.06672    0.26424    1.12684    0.89391    0.98709    1.40834    1.08978    0.26534    1.14324    0.90936    0.98339    1.44308    0.35318   -0.53322    0.43774    0.11308   -0.20263    0.09273    0.34856    0.01102
 1212 1501    1.42446    1.06672    0.26424    1.12684    0.89391    0.98709    1.40189    1.09799    0.27264    1.14393    0.93667    0.97871    0.82617    0.36368    0.30515   -0.59034   -0.86733   -0.71158    0.11343   -0.79212   -0.10942
 1212 1612    1.42446    1.06672    0.26424    1.12684    0.89391    0.98709    1.41303    1.10121    0.25127    1.13778    0.92311    0.97840    1.14133    0.24822   -0.91733    0.46921    0.12870   -0.56966    0.17730   -0.32769    0.02436
 1212 1661    1.42446    1.06672    0.26424    1.12684    0.89391    0.98709    1.40195    1.08560    0.27095    1.12461    0.94024    0.98308    1.02510    0.29988   -0.95472   -0.30183    0.14967    0.16018    0.16997    0.20953    0.04245
 1212 1821    1.42446    1.06672    0.26424    1.12684    0.89391    0.98709    1.40345    1.09930    0.28223    1.15117    0.94501    0.99059    0.98210    0.25843   -0.93821    0.09638    0.20858   -0.27763    0.21163   -0.16793    0.06229
 1212 1846    1.42446    1.06672    0.26424    1.12684    0.89391    0.98709    1.39765    1.08304    0.25858    1.12709    0.90432    0.93054    1.20862    0.20172   -0.79069    0.73546    0.01617   -0.11226    0.19225   -0.03861    0.01161
 1212 1862    1.42446    1.06672    0.26424    1.12684    0.89391    0.98709    1.40826    1.09636    0.27252    1.15050    0.92470    0.94949    1.34114    0.26884    0.48859   -0.21305    0.97671    0.73498    0.10895    0.26142    0.11506
 1212 2013    1.42446    1.06672    0.26424    1.12684    0.89391    0.98709    1.42355    1.10689    0.28102    1.17062    0.93760    0.99610    1.25529    0.24790   -0.82275   -0.58020   -0.11031    0.39447   -0.20994   -0.29190    0.03105
 1212 2039    1.42446    1.06672    0.26424    1.12684    0.89391    0.98709    1.42410    1.07751    0.28557    1.15285    0.91059    0.94334    1.27296    0.26442   -0.43155    0.79729    0.26870    0.31537    0.15864    0.35656    0.06934
 1212 2130    1.42446    1.06672    0.26424    1.12684    0.89391    0.98709    1.39110    1.12153    0.21073    1.13430    0.88514    0.80018    0.79307    0.24343   -0.17706    0.36797    0.91844    0.92363    0.12285    0.60798    0.11151
 1213 1594    1.41053    1.09737    0.26765    1.15023    0.91986    0.99502    1.41208    1.10032    0.27221    1.14544    0.94533    0.97141    0.53569    0.27989    0.43549    0.50902   -0.79707   -0.64909   -0.17691    0.84168    0.15901
 1213 1707    1.41053    1.09737    0.26765    1.15023    0.91986    0.99502    1.42161    1.07524    0.26474    1.12816    0.91099    0.99601    1.00214    0.20618   -0.86431   -0.13941   -0.11733    0.35142    0.09151   -0.08565   -0.04735
 1213 1729    1.41053    1.09737    0.26765    1.15023    0.91986    0.99502    1.39644    1.07293    0.26353    1.12529    0.89259    0.93969    1.26200    0.24587   -0.77401   -0.88751    0.13138   -0.25904   -0.13622   -0.14418   -0.14135
 1213 1763    1.41053    1.09737    0.26765    1.15023    0.91986    0.99502    1.41987    1.09846    0.24776    1.13517    0.91920    0.98641    0.89832    0.24435   -0.76850   -0.51478    0.02231   -0.51114    0.04663    0.01502    0.00121
 1213 1884    1.41053    1.09737    0.26765    1.15023    0.91986    0.99502    1.43118    1.09637    0.27521    1.15653    0.93334    0.99675    1.24618    0.48391   -1.11552   -0.43166    0.22379   -0.41225    0.04909   -0.01596    0.01388
 1213 1899    1.41053    1.09737    0.26765    1.15023    0.91986    0.99502    1.41357    1.06443    0.27614    1.14202    0.87512    0.87958    1.14507    0.28449   -1.02603    0.20611   -0.14656    0.44905   -0.10866    0.04046    0.01775
 1213 1927    1.41053    1.09737    0.26765    1.15023    0.91986    0.99502    1.41006    1.07623    0.27776    1.13827    0.91143    0.99059    0.98831    0.29868   -0.98630   -0.10875    0.05958    0.39344    0.10683    0.10684    0.02779
 1213 1952    1.41053    1.09737    0.26765    1.15023    0.91986    0.99502    1.42067    1.10456    0.26356    1.15273    0.93097    0.98743    1.36621    0.24773   -0.92174    0.22784   -0.15759    0.41728   -0.01677    0.06407    0.00368
 1213 1954    1.41053    1.09737    0.26765    1.15023    0.91986    0.99502    1.41232    1.06414    0.29127    1.13580    0.91438    0.99334    0.98418    0.21592    0.49796   -0.77910   -0.15814    0.24367    0.04330    0.11793   -0.01269
 1214 1400    1.41402    1.09906    0.27619    1.15417    0.93485    0.94755    1.39385    1.08337    0.25423    1.12828    0.89221    0.99516    0.63630    0.25227    0.30455    0.22616   -0.96204   -0.97124   -0.20773    0.98602    0.21648
 1214 1462    1.41402    1.09906    0.27619    1.15417    0.93485    0.94755    1.41275    1.10753    0.27861    1.16442    0.93919    0.97511    0.50543    0.28293    0.23012    0.48839    0.96961    0.93792    0.16623    0.80253    0.18617
 1214 1998    1.41402    1.09906    0.27619    1.15417    0.93485    0.94755    1.42108    1.12315    0.27338    1.17678    0.94834    0.96411    1.33552    0.44984    0.23318   -0.48222   -0.94645   -0.99801   -0.19029    0.92187    0.21324
 1214 2088    1.41402    1.09906    0.27619    1.15417    0.93485    0.94755    1.42518    1.09866    0.24280    1.13527    0.91318    0.99969    1.33090    0.24549   -0.23367   -0.83531   -0.24428   -0.42856    0.11013   -0.10787   -0.12139
 1214 2144    1.41402    1.09906    0.27619    1.15417    0.93485    0.94755    1.42282    1.11103    0.27687    1.16789    0.94429    0.91269    0.46941    0.28669   -0.31007    0.46386   -0.95101   -0.61481    0.05927   -0.75202   -0.06372
 1215 1274    1.37917    1.09736    0.29262    1.15501    0.93589    0.97615    1.39958    1.09479    0.26087    1.12401    0.94255    0.95660    0.52129    0.23347   -0.40100   -0.25308   -0.99406   -0.96910   -0.17631    0.75314    0.19780
 1215 1320    1.37917    1.09736    0.29262    1.15501    0.93589    0.97615    1.40476    1.07232    0.27716    1.12154    0.92851    0.97931    1.40830    0.22664   -0.30718    0.32271   -0.93429   -0.70265   -0.00403   -0.26455    0.00430
 1215 1386    1.37917    1.09736    0.29262    1.15501    0.93589    0.97615    1.39995    1.07990    0.25067    1.12463    0.88803    0.75654    1.65532    0.29487    0.05266    0.31495   -0.99169   -0.87937   -0.15895    0.42531    0.17125
 1215 1690    1.37917    1.09736    0.29262    1.15501    0.93589    0.97615    1.38086    1.11280    0.24276    1.12383    0.93863    0.96364    1.00425    0.28335    0.95699   -0.16065    0.10219   -0.66058    0.02061   -0.35385    0.00515
 1215 1901    1.37917    1.09736    0.29262    1.15501    0.93589    0.97615    1.40667    1.04271    0.26835    1.11017    0.86552    0.87232    0.86853    0.33035    0.68274    0.34669    0.28652    0.19077    0.06603    0.78198    0.02068
 1216 1272    1.42189    1.10901    0.26376    1.15693    0.93473    0.98710    1.41142    1.08749    0.27688    1.13490    0.94304    0.97413    1.25578    0.29112    0.74862   -0.83507    0.08616   -0.25434    0.18799   -0.30250    0.02488
 1216 1729    1.42189    1.10901    0.26376    1.15693    0.93473    0.98710    1.39644    1.07293    0.26353    1.12529    0.89259    0.93969    0.58843    0.24964    0.29917    0.43897    0.99956    0.85908    0.14099    0.48383    0.15309
 1216 1894    1.42189    1.10901    0.26376    1.15693    0.93473    0.98710    1.40266    1.08812    0.28348    1.14772    0.92733    0.99330    1.08886    0.19103    0.02801   -0.65527   -0.19917    0.53230   -0.01816   -0.30174    0.00609
 1216 1995    1.42189    1.10901    0.26376    1.15693    0.93473    0.98710    1.41711    1.09607    0.27556    1.15195    0.93282    0.93876    1.09593    0.24845    0.64249   -0.07467   -0.04774    0.64297   -0.07286   -0.23672    0.00468
 1216 1998    1.42189    1.10901    0.26376    1.15693    0.93473    0.98710    1.42108    1.12315    0.27338    1.17678    0.94834    0.96411    1.78171    0.41022   -0.11976    0.28019   -0.99348   -0.44812   -0.01982   -0.59244    0.02210
 1216 2084    1.42189    1.10901    0.26376    1.15693    0.93473    0.98710    1.40358    1.08952    0.26363    1.12221    0.94143    1.00000    0.53504    0.26798   -0.50228   -0.12651    0.99539    0.86700    0.14538    0.59910    0.16428
 1217 1341    1.40521    1.10193    0.27626    1.15998    0.92496    0.95506    1.41292    1.09864    0.25550    1.13213    0.93566    0.99804    1.59896    0.28706   -0.09329   -0.21086    0.80451    0.75910   -0.15322   -0.97908   -0.13931
 1217 1965    1.40521    1.10193    0.27626    1.15998    0.92496    0.95506    1.41565    1.11702    0.23993    1.13678    0.94265    0.98184    0.58111    0.19433   -0.33410   -0.17966    0.99780    0.96889    0.18209    0.79918    0.20078
 1217 1975    1.40521    1.10193    0.27626    1.15998    0.92496    0.95506    1.39357    1.05708    0.28208    1.11442    0.90810    0.90939    0.63803    0.26711   -0.13555   -0.41313    0.00131    0.07838   -0.03552    0.77656   -0.00005
 1217 2061    1.40521    1.10193    0.27626    1.15998    0.92496    0.95506    1.42520    1.11348    0.25835    1.15926    0.93263    0.90891    0.83598    0.22345   -0.34763   -0.05120    0.10769   -0.00804   -0.05362    0.46129   -0.00752
 1217 2132    1.40521    1.10193    0.27626    1.15998    0.92496    0.95506    1.43082    1.08562    0.29389    1.15714    0.94191    0.99057    1.02063    0.23321   -0.14883    0.34763   -0.58124    0.54566   -0.12037   -0.80834    0.08240
 1217 2148    1.40521    1.10193    0.27626    1.15998    0.92496    0.95506    1.39099    1.08786    0.26515    1.12987    0.91815    0.95003    0.66134    0.21801    0.09039    0.22259   -0.91820   -0.63846    0.11657   -0.97966   -0.11888
 1218 1272    1.41555    1.10727    0.25819    1.15028    0.92848    0.89729    1.41142    1.08749    0.27688    1.13490    0.94304    0.97413    1.11679    0.22241   -0.38085   -0.86273    0.17515   -0.06464    0.16039    0.15843    0.04405
 1218 1371    1.41555    1.10727    0.25819    1.15028    0.92848    0.89729    1.40897    1.09492    0.26941    1.14472    0.92680    0.97386    0.59166    0.25642    0.29089    0.28280   -0.99308   -0.99331   -0.20173    0.94667    0.22332
 1218 1427    1.41555    1.10727    0.25819    1.15028    0.92848    0.89729    1.40401    1.07657    0.27567    1.13040    0.91899    1.00000    0.53057    0.25960    0.22558   -0.48193   -0.90020   -0.75148    0.04213   -0.43871   -0.04245
 1218 1624    1.41555    1.10727    0.25819    1.15028    0.92848    0.89729    1.39531    1.10230    0.25819    1.12759    0.94554    0.98535    1.18983    0.31481    0.25159   -0.62061   -0.20349   -0.06023   -0.01983    0.59224    0.00588
 1218 1894    1.41555    1.10727    0.25819    1.15028    0.92848    0.89729    1.40266    1.08812    0.28348    1.14772    0.92733    0.99330    1.38997    0.31087   -0.83545   -0.54628   -0.29235    0.36881    0.02033   -0.01290   -0.00945
 1218 1995    1.41555    1.10727    0.25819    1.15028    0.92848    0.89729    1.41711    1.09607    0.27556    1.15195    0.93282    0.93876    1.14364    0.20456   -0.55383   -0.12247   -0.14339    0.47879   -0.03198    0.19395    0.00602
 1219 1286    1.41136    1.10018    0.24707    1.12673    0.93256    0.99989    1.42294    1.09081    0.27730    1.15614    0.91942    0.96358    0.52069    0.25640   -0.21358    0.45593   -0.95913   -0.66221    0.03098   -0.47477   -0.03348
 1219 1337    1.41136    1.10018    0.24707    1.12673    0.93256    0.99989    1.39899    1.06843    0.27860    1.11841    0.92405    0.92330    1.43510    0.21212    0.22013    0.02344    0.98934    0.88201    0.14412    0.53097    0.16141
 1219 1928    1.41136    1.10018    0.24707    1.12673    0.93256    0.99989    1.40208    1.07248    0.29267    1.14438    0.91384    0.90944    1.42390    0.36597   -0.14555    0.70834    0.94806    0.86515    0.09535    0.36349    0.10482
 1219 2067    1.41136    1.10018    0.24707    1.12673    0.93256    0.99989    1.41420    1.11091    0.24773    1.15277    0.91107    0.99545    0.59883    0.21307   -0.43510   -0.43702   -0.96741   -0.80473   -0.06131    0.13028    0.06437
 1220 1510    1.41163    1.10014    0.25679    1.13905    0.92773    0.98427    1.41935    1.11927    0.24963    1.15754    0.92905    0.90184    1.34192    0.20323    0.54455    0.01399    0.56598    0.69729    0.09685    0.78514    0.06658
 1220 1617    1.41163    1.10014    0.25679    1.13905    0.92773    0.98427    1.39242    1.10003    0.27403    1.14803    0.93012    0.99232    1.78429    0.47975    0.04431   -0.35470   -0.90896   -0.65124    0.12213   -0.98519   -0.12256
